tweet_id,conversation_id,created_at,created_at_date,author_id,author_username,lang,text_raw,like_count,reply_count,repost_count,quote_count,bookmark_count,impression_count,query_used,query_label,tweet_url
1960327929965248622,1960327929965248622,2025-08-26T13:06:14Z,2025-08-26,100182925,detikfood,in,"Ompreng MBG Pakai Bahan Stainless Steel, Ini Kelebihannya https://t.co/4mDadDL514",0,1,0,0,0,247,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/detikfood/status/1960327929965248622
1965586865043767593,1965586865043767593,2025-09-10T01:23:22Z,2025-09-10,45602536,GunRomli,in,"Nampan (food tray) MBG ini kan terbuat stainless, apa bisa stainless mengandung lemak babi? Atau ini dalih untuk jalan-jalan ke China? Drpd ribut soal nampan & alasan mengada-ada, lebih baik fokus MBG jgn sampe ada keracunan lg",376,97,100,9,9,14742,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/GunRomli/status/1965586865043767593
1969739695371538671,1969584964867133614,2025-09-21T12:25:14Z,2025-09-21,1220676420906602497,YanAndreas5,in,"@Kodokodar Perang Candu oleh Inggris melawan warga Tiongkok.
Inilah perang candu modern: ompreng MBG diimport dengan bukti terdapat kandungan logam berbahaya, ompreng MBG yg tidak food grade, dari Tiongkok-kah ompreng MBG yg tidak food grade? @grok  apakah ompreng MBG mengandung lemak babi?",0,1,0,0,0,430,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/YanAndreas5/status/1969739695371538671
1960682420472308063,1960682420472308063,2025-08-27T12:34:51Z,2025-08-27,1902243031878922240,detikkalimantan,in,"Salah Satu Stainless Steel Ompreng MBG Belum Food Grade, Apa Dampaknya? https://t.co/o1OoMdzBll",0,0,0,0,0,21,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/detikkalimantan/status/1960682420472308063
1969729029801681150,1969554668758970532,2025-09-21T11:42:51Z,2025-09-21,1720665183188922368,grok,in,"Benar, food tray MBG diimpor dari China karena produksi lokal belum cukup untuk kebutuhan program besar, menurut BGN. Tapi Indonesia punya pabrik stainless seperti Bima & Jaya Stainless. Di pondok pesantren, tray serupa emang udah dipakai lama sebelum MBG. Soal halal, NU Pusat bilang ok kalau dicuci bersih, tapi NU DKI beda pendapat.",0,1,0,0,0,65,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/grok/status/1969729029801681150
1969066329383518268,1968993475715596612,2025-09-19T15:49:31Z,2025-09-19,735264211459153922,adisejuta,in,@arbi7tamara @fat_bry @txtfrombrand Dua2nya statusnya najis krn bahan dr babi disamak (kulit) ato dicuci (yg lain) ga ilang najisnya. Klo tray MBG yg diproses pk pelumas dr minyak babi bisa disucikan,0,1,0,0,1,377,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/adisejuta/status/1969066329383518268
1960900122688082076,1960900122688082076,2025-08-28T02:59:55Z,2025-08-28,1905086631276912640,sasaputri466403,in,Heboh Ompreng MBG Impor Diduga Mengandung Minyak Babi Kepala Badan Gizi Nasional (BGN) Dadan Hindayana buka suara soal ompreng atau food tray Makan Bergizi Gratis (MBG) yang diimpor dari China diduga mengandung bahan berbahaya dan minyak babi.,1,0,0,0,0,322,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/sasaputri466403/status/1960900122688082076
1961256571473920385,1961256571473920385,2025-08-29T02:36:19Z,2025-08-29,23343960,kompascom,in,Menteri Perdagangan (Mendag) Budi Santoso mengusulkan soal pemberian label standar nasional Indonesia (SNI) untuk food tray atau nampan makanan. Hal ini sebagai respons atas ramainya kabar seputar food tray diduga mengandung bahan nonhalal.,4,1,4,1,3,4192,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/kompascom/status/1961256571473920385
1979891965933302208,1979869286664695841,2025-10-19T12:46:43Z,2025-10-19,1387337110647017476,mengagetkan,in,@eatkiyoshi Aku menyadarinya krn mengingat2 aku alergi karat…. dan berita food tray MBG,0,1,0,0,0,13,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/mengagetkan/status/1979891965933302208
1962402271381360723,1960620075532038624,2025-09-01T06:28:55Z,2025-09-01,1952206483464355840,Gfairloves,in,"@tanyakanrl tolong dong pemerintah soal food tray MBG ini segera dikonfirmasi dan dibenahi, jika memang ada yg mengandung babi dan memakai bahan yg tdk food grade maka bisa ditarik dan diganti dgn yg free babi dan food grade. Juga pertanggung jawabannya untuk yg sudah terlanjur mengkonsumsi",1,0,0,0,0,3,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/Gfairloves/status/1962402271381360723
1963214177331183643,1963214177331183643,2025-09-03T12:15:09Z,2025-09-03,738702302110834689,radarbangsa_com,in,Anggota Komisi IX DPR RI Neng Eem meminta Badan Gizi Nasional (BGN) memastikan keamanan bahan ompreng yang digunakan dalam program Makan Bergizi Gratis (MBG) usai adanya dugaan penggunaan ompreng mengandung minyak babi.,0,0,0,0,0,89,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/radarbangsa_com/status/1963214177331183643
1959936012051984408,1959936012051984408,2025-08-25T11:08:53Z,2025-08-25,1159829767094333440,fanxylin,in,ss201 engga food grade tapi dipake tray mbg bukan karena keracunan makanan tapi keracunan logam berat iki pembunuhan berencana cok,0,1,0,0,0,37,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/fanxylin/status/1959936012051984408
1963134067412754817,1963134067412754817,2025-09-03T06:56:49Z,2025-09-03,423220305,ANTARABengkulu,in,Anggota Komisi IX DPR RI Neng Eem meminta Badan Gizi Nasional (BGN) memastikan keamanan bahan ompreng yang digunakan dalam program Makan Bergizi Gratis (MBG) usai adanya dugaan penggunaan ompreng mengandung minyak babi.,0,0,0,0,0,95,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/ANTARABengkulu/status/1963134067412754817
1960609091090571557,1960607077967212622,2025-08-27T07:43:28Z,2025-08-27,1365570910422405125,ruki_yahea,in,"@DewiFelicita Kenapa program kesehatan hanya menjadi pendukung MBG?
Kenapa MBG diberikan pada anak sekolah, padahal seharusnya diberikan di 3 tahun pertama kehidupan anak?
Kenapa tray MBG menggunakan Stainless steel 201 yang toda tidak food grade?",3,1,0,0,0,99,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/ruki_yahea/status/1960609091090571557
1969332854002770048,1968998882223726952,2025-09-20T09:28:35Z,2025-09-20,482025407,arkho_,in,"@M62850239 @pramudyaarif90 Betul, ini yang harusnya dikritisi bersama.
Sudah dicuci dan disucikan blm itu tray MBG sblm dipake.
Poin lainnya, apakah material stainless steel yg digunakan itu food grade karena ada pemberitaan klo materialnya bukan food grade.",0,0,0,0,0,855,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/arkho_/status/1969332854002770048
1967622299873649044,1967622299873649044,2025-09-15T16:11:27Z,2025-09-15,243880064,NovalAssegaf,in,Bahan baku minyak babi memang digunakan dalam proses pembuatan ompreng MBG.,349,36,196,9,7,8827,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/NovalAssegaf/status/1967622299873649044
1951521082118381631,1951478068524228917,2025-08-02T05:50:58Z,2025-08-02,1070505077708775425,gatauahdark,in,@ARSIPAJA Rumornya food tray mbg tuh ga memenuhi standar food grade ya? Ada yang ngecek tuh orang yg punya alatnya.,0,0,0,0,0,79,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/gatauahdark/status/1951521082118381631
1960313033542205934,1960313033542205934,2025-08-26T12:07:02Z,2025-08-26,150589950,PRFMnews,in,"Heboh Ompreng MBG Diduga Mengandung Bahan Berbahaya dan Minyak Babi, Begini Sikap BGN https://t.co/1FJXMCJAbb",0,0,0,0,0,1127,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/PRFMnews/status/1960313033542205934
1981597488877547773,1981408031008301341,2025-10-24T05:43:52Z,2025-10-24,1526485479834603520,Ridwanffff,in,"@ViktorTorik @v_arumsepty @salam4jari @prabowo @PurbayaYudhi bukan disitu masalahnya pak. tp hygiene dan food safety. kalau dipake ngirim barang non makanan terus dipake untuk ngirim ompreng MBG, makanannya bisa compromised. udh ngga ""food grade"" lg. kecuali dibersihkan disanitasi sampai bersih",1,0,0,0,0,33,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/Ridwanffff/status/1981597488877547773
1975778653826130059,1975764859171315803,2025-10-08T04:21:53Z,2025-10-08,1371714760127909892,hiakucl,in,@hrdbacot gw bawa bekal pake stainless kalau makan agak bunyi berasa makan pakai ompreng mbg,0,0,0,0,0,1080,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/hiakucl/status/1975778653826130059
1975134249578856748,1975134249578856748,2025-10-06T09:41:15Z,2025-10-06,1666299675329298433,erakinimedia,in,BPJPH menjamin seluruh produk dalam program Makan Bergizi Gratis (MBG) telah melalui proses sertifikasi halal dan pengawasan ketat. Tidak ada bahan nonhalal yang digunakan.,0,0,0,0,0,63,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/erakinimedia/status/1975134249578856748
1972607957411205399,1972526754033013198,2025-09-29T10:22:40Z,2025-09-29,1689127825440493568,Dogelkarya76_82,in,"@ARSIPAJA FoodTray nya sudah terbebas dari bahan Haram belum @cakimiNOW ??!
Juga diduga Beli di China tapi diakui beli di Indonesia, itu saja sudah tidak halal prosesnya.",7,1,0,0,0,267,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/Dogelkarya76_82/status/1972607957411205399
1971871260872528004,1971871224361111682,2025-09-27T09:35:18Z,2025-09-27,1674554512298901504,Anarchy_136,in,"Seperti umumnya kolonialisme, proyek ini memunculkan aktor2 oportunis.
Susu kotak MBG tiba2 dijual di marketplace.
Ompreng MBG non food grade diimpor dari China.
Bahkan ada yg mark-up sewa rumah untuk dijadikan dapur MBG.",0,1,0,0,1,192,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/Anarchy_136/status/1971871260872528004
1969482280625455433,1969481096766374199,2025-09-20T19:22:21Z,2025-09-20,368297237,itsbiiwen,in,"kedua, adanya dugaan bahwa food tray mbg mengandung bahan-bahan berbahaya",0,2,0,0,0,64,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (stainless OR ""ss 304"" OR ""food grade"" OR bahan OR karat))",isu_material,https://x.com/itsbiiwen/status/1969482280625455433
1973651340040741131,1973651340040741131,2025-10-02T07:28:42Z,2025-10-02,1752301333263392769,salam4jari,in,"Gak cuma menggunakan minyak babi, ompreng MBG ternyata dicuci dengan cara yang higienis.",336,22,115,28,25,13431,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/salam4jari/status/1973651340040741131
1983338609890742357,1983338609890742357,2025-10-29T01:02:27Z,2025-10-29,1778094939370672128,tesipulalala,in,Salah satu Kerja Nyata SPPG Cangkringan dalam menjaga kualitas MBG adalah dengan menjaga kebersihan Ompreng MBG tetap higienis. #LanjutkanMBG,0,0,0,0,0,52,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/tesipulalala/status/1983338609890742357
1976082905152749849,1976082905152749849,2025-10-09T00:30:53Z,2025-10-09,1778415735418884096,martinotto2509,in,"Bukti kalau proses pencucian ompreng MBG yang merupakan program dari Bapak Presiden Prabowo, sangat dijaga kebersihannya dan se higienis mungkin untuk generasi emas Indonesia.",2,0,0,0,0,66,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/martinotto2509/status/1976082905152749849
1969030320306458925,1969030320306458925,2025-09-19T13:26:25Z,2025-09-19,3319260420,geloraco,in,PBNU: Food Tray MBG yang Diduga Mengandung Minyak Babi Bisa Digunakan Setelah Dicuci Bersih,11,4,4,3,0,2116,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/geloraco/status/1969030320306458925
1975384389510176995,1975384389510176995,2025-10-07T02:15:13Z,2025-10-07,23343960,kompascom,in,"Kepala Satuan Pelayanan Pemenuhan Gizi (SPPG) Cinere, Afif Maulana Rivai mengatakan, untuk menjaga wadah atau ompreng Makanan Bergizi Gratis (MBG) tetap higienis, pihaknya menggunakan mesin pencuci piring otomatis untuk membersihkannya.",1,5,1,0,0,2894,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/kompascom/status/1975384389510176995
1970002934714036427,1969974939307413660,2025-09-22T05:51:15Z,2025-09-22,1869297481915510784,Akunketiga003,in,"@tempodotco Kata bersih ini ambigu, emank gak ada noda minyak babi tapi berani gak bilang ompreng MBG bebas dari kandungan minyak babi?",6,0,0,0,0,375,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/Akunketiga003/status/1970002934714036427
1971537141235876347,1971537141235876347,2025-09-26T11:27:38Z,2025-09-26,98440226,terracotta___,in,Barusan lihat vidio tumpukan tray MBG tergenang sealiran air kotor di Banten. Ya Allah mual banget.,0,0,0,0,0,66,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/terracotta___/status/1971537141235876347
1973724897500443081,1973724897500443081,2025-10-02T12:21:00Z,2025-10-02,1243804423001763841,democrazymedia,in,VIRAL Petugas SPPG Cuci Ompreng MBG Asal-Asalan: Dilempar hingga Ngambang di Air Kotor!,9,0,7,1,0,636,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/democrazymedia/status/1973724897500443081
1975881428790587733,1975828740933623850,2025-10-08T11:10:17Z,2025-10-08,2173331119,riefb79,in,"@MurtadhaOne1 Sy bayangin itu ompreng mbg dipakai berkali kali dicucinya ga bersih udah menjijikkan,pdhl baru dipakai berapa bulan🤦",1,0,0,0,0,34,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/riefb79/status/1975881428790587733
1974315500655292467,1974315500655292467,2025-10-04T03:27:51Z,2025-10-04,1633305177125187584,Tribun_Gto,in,"Viral, Petugas SPPG Cuci Tray MBG Pakai Bak Kotor Air Tak Mengalir, Banjir Kritikan Netizen",0,0,0,0,0,82,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/Tribun_Gto/status/1974315500655292467
1974214518407389375,1974214518407389375,2025-10-03T20:46:34Z,2025-10-03,2377352785,GenZNusantara,in,SPPG Akan Pastikan Ompreng MBG Bersih Sesuai Arahan Presiden Prabowo #MakanBergiziGratis,3,225,26,0,0,1101,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/GenZNusantara/status/1974214518407389375
1973948854384079293,1973948724792734192,2025-10-03T03:10:55Z,2025-10-03,2229481177,bbxayi,in,SPPG Polri menerapkan sistem sanitasi ketat untuk memastikan program MBG higienis. Proses pencucian alat masak dan ompreng atau food tray MBG dilakukan dengan membersihkan sisa makanan hingga memanaskannya di dalam oven. #DukunganProgramPemerintah,0,1,0,0,0,22,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (higienis OR sanitasi OR bersih OR kotor OR kontaminasi))",isu_higiene,https://x.com/bbxayi/status/1973948854384079293
1983800609859105193,1983800609859105193,2025-10-30T07:38:17Z,2025-10-30,1951161865289211907,ravntte,in,ewhhh tutup ompreng mbg di sekolahku jamuraan bjirrr https://t.co/eEQFHchdBZ,0,0,0,0,0,13,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"" OR ""wadah MBG"") AND (tumpah OR bocor OR tutup OR rapat OR kuah))",isu_tumpah_tutup,https://x.com/ravntte/status/1983800609859105193
1969199330474016920,1968998882223726952,2025-09-20T00:38:00Z,2025-09-20,482025407,arkho_,in,"@pramudyaarif90 Jadi, dari penjelasan diatas, barang/benda keras seperti tray MBG yang terkenan najis babi bisa disucikan dengan dicuci.
Adapun kalau ada barang yg bukan benda keras mengandung, misalnya kuah bakso, ya kuah bakso itu enggak bisa disucikan tp mangkok basonya bisa disucikan.",4,1,0,0,2,1748,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"" OR ""wadah MBG"") AND (tumpah OR bocor OR tutup OR rapat OR kuah))",isu_tumpah_tutup,https://x.com/arkho_/status/1969199330474016920
1971932297562935657,1971932297562935657,2025-09-27T13:37:51Z,2025-09-27,1668159022988693505,ashypweetty,in,iya soalnya nyendok pake tutup ompreng mbg nya😅😅,0,0,0,0,0,10,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"" OR ""wadah MBG"") AND (tumpah OR bocor OR tutup OR rapat OR kuah))",isu_tumpah_tutup,https://x.com/ashypweetty/status/1971932297562935657
1969689983092138311,1969689983092138311,2025-09-21T09:07:41Z,2025-09-21,1753574707629289472,PutriNisa1983,in,Mf skli LG Mf .NU pusat y pemimpin pak kl ompreng MBG d cuci wlpn pkai sabun cuci piring brp kali it tdk bisa d menempel.memang najis pak.ajaran mn pak kl d cuci akn hilang.skrg minyak goreng tumpah kita lap,0,0,0,0,0,29,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"" OR ""wadah MBG"") AND (tumpah OR bocor OR tutup OR rapat OR kuah))",isu_tumpah_tutup,https://x.com/PutriNisa1983/status/1969689983092138311
1972706358031163725,1972105654216360221,2025-09-29T16:53:41Z,2025-09-29,274779475,JjanIsTweeting,in,"@zanatul_91 Saya dari mulai ikat 10 ompreng MBG dibantu anak-anak, sampai ngikat 28 sendiri. Lulus ya, S.Pd., Gr.,",0,0,0,0,0,16,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (distribusi OR angkut OR ikat OR rafia OR tumpuk OR handling))",isu_distribusi,https://x.com/JjanIsTweeting/status/1972706358031163725
1973082252654616950,1972888407149088997,2025-09-30T17:47:21Z,2025-09-30,1173949531097948161,simawalisi,in,@zanatul_91 Dua jam pelajaran 2×40 menit sudah diambil untuk distribusi ompreng MBG setiap hari. Ini akan jauh lebih singkat jika murid bawa bekal sendiri yang dimasak oleh ibunya.,0,0,0,0,0,93,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (distribusi OR angkut OR ikat OR rafia OR tumpuk OR handling))",isu_distribusi,https://x.com/simawalisi/status/1973082252654616950
1971096340932493519,1971096340932493519,2025-09-25T06:16:03Z,2025-09-25,1512092267955167234,akbarpitopang_,in,MBG yang Prematur dan Setengah Hati? Program Makan Bergizi Gratis Badan Gizi Nasional Keracunan dan isu kehalalan food tray MBG Kesehatan dan keselamatan siswa Distribusi pengawasan makanan Vendor penyedia MBG Viral Trending Sorotan publik,0,0,0,0,0,54,"((""food tray MBG"" OR ""tray MBG"" OR ""ompreng MBG"") AND (distribusi OR angkut OR ikat OR rafia OR tumpuk OR handling))",isu_distribusi,https://x.com/akbarpitopang_/status/1971096340932493519
